algo,no,avg_eq_size,ambiguity,granularity,dse
mondrian,101,0.0003225806451612903,0.00033164922726248064,0.03483746443812233,0.12551028043066179
datafly,102,0.06666666666666667,0.06434256756756758,0.04606952347083926,0.11337240366338548
datafly_shuffled,102,0.2,0.21510810810810801,0.04793449502133711,0.11827705209943029
mondrian,102,0.0003198976327575176,0.0003312793768891902,0.03485012446657183,0.12183443702971743
datafly,103,0.04761904761904762,0.05864628378378377,0.04600993954480796,0.11080126113943603
datafly_shuffled,103,0.010101010101010102,0.014845658783783782,0.044070803698435274,0.12237071008897324
mondrian,103,0.0005030181086519115,0.000526122066553212,0.035593527738264574,0.12740300490261952
datafly,104,0.2,0.22985135135135132,0.047973293029871966,0.11477519063172832
datafly_shuffled,104,0.04,0.05097770270270271,0.04592626244665718,0.11927506176399955
mondrian,104,0.00032206119162640903,0.0003344713543590742,0.03406143314366998,0.1328194653820875
datafly,105,0.05555555555555556,0.07522871621621621,0.04619310099573257,0.11349926120009524
datafly_shuffled,105,0.008,0.00921339527027027,0.0437431187766714,0.12045615725758271
mondrian,105,0.0008561643835616438,0.0009098365331602198,0.036713140113798004,0.13052944615526238
datafly,106,0.25,0.2989054054054054,0.04815501422475107,0.11548910839045623
datafly_shuffled,106,0.05,0.04757094594594594,0.045914153627311514,0.11748915921089209
mondrian,106,0.0005010020040080161,0.0005180158244126167,0.035241465149359885,0.11944137436252801
datafly,107,0.045454545454545456,0.046386486486486495,0.045875693456614505,0.11031905599077382
datafly_shuffled,107,0.015625,0.01783783783783784,0.044169185633001415,0.12405553672732413
mondrian,107,0.0006830601092896175,0.0007134245977028454,0.036206454480796575,0.1201675444864253
datafly,108,0.052631578947368425,0.04653074324324325,0.04587208392603129,0.1122496118617937
datafly_shuffled,108,0.041666666666666664,0.056962500000000006,0.045993563300142246,0.12035449142236887
mondrian,108,0.00032102728731942215,0.0003259639607926633,0.0342105440967283,0.1256087943179697
datafly,109,0.07142857142857142,0.06451013513513512,0.0460728307254623,0.11147181685567106
datafly_shuffled,109,0.04,0.08091689189189187,0.0462352240398293,0.1223906264631688
mondrian,109,0.00032488628979857054,0.0003342947384357556,0.034372848506401134,0.13017028759218335
datafly,110,0.05263157894736842,0.06730945945945946,0.046106952347083924,0.11282396836673265
datafly_shuffled,110,0.015625,0.020132550675675674,0.04425512091038406,0.1159015534724013
mondrian,110,0.000499001996007984,0.0005175188924429778,0.03521123755334281,0.12711570693122612
datafly,111,0.05555555555555556,0.07801993243243242,0.04622654694167851,0.11231881596744807
datafly_shuffled,111,0.04000000000000001,0.06260777027027027,0.04605394736842105,0.11769238090908922
mondrian,111,0.0005020080321285141,0.0005243834844992762,0.035383072546230444,0.12639789553932895
datafly,112,0.0625,0.09005270270270269,0.04631938122332859,0.11289817835243009
datafly_shuffled,112,0.0125,0.016055979729729726,0.04410135135135135,0.12372473633807754
mondrian,112,0.0006854009595613434,0.0007122906276625554,0.0360649359886202,0.11923528662915939
datafly,113,0.25,0.2895270270270271,0.04813033428165006,0.11390998487525084
datafly_shuffled,113,0.05,0.09102635135135134,0.04634246088193456,0.12022589838076583
mondrian,113,0.0005,0.000521539869739895,0.035227916073968704,0.128214498978873
datafly,114,0.0625,0.06732297297297299,0.04612019914651493,0.1129516545256687
datafly_shuffled,114,0.25,0.24289189189189195,0.04800761024182076,0.11537992886984276
mondrian,114,0.00032206119162640903,0.0003303084538875063,0.03458581081081081,0.1270384613862624
datafly,115,0.0625,0.06798209459459459,0.0461357574679943,0.11147432937488781
datafly_shuffled,115,0.04761904761904762,0.052069256756756756,0.04594511024182077,0.11584622141440268
mondrian,115,0.00032092426187419767,0.00032867031028058116,0.03460414295874822,0.1262613989755802
datafly,116,0.07692307692307693,0.10452905405405404,0.04643783783783783,0.11457802216764723
datafly_shuffled,116,0.05263157894736842,0.05946452702702702,0.04602243954480796,0.12244572953389425
mondrian,116,0.0004977600796416128,0.0005131757012845192,0.03547683143669986,0.1266720599473092
datafly,117,0.0625,0.11708412162162163,0.046724217638691314,0.1184350932262218
datafly_shuffled,117,0.2,0.21241216216216213,0.047927400426742525,0.11893252909714704
mondrian,117,0.0006882312456985547,0.0007198346802925253,0.036130103129445236,0.12436786074895374
datafly,118,0.058823529411764705,0.11236891891891894,0.04654976884779516,0.11507581825673538
datafly_shuffled,118,0.010101010101010102,0.012122787162162165,0.04392423541963015,0.11539935602795787
mondrian,118,0.0003204101249599487,0.00033009586220981676,0.03435400071123755,0.12397630651584553
datafly,119,0.25,0.2987837837837838,0.04815469416785205,0.11439002870631645
datafly_shuffled,119,0.04,0.04077263513513514,0.045803076102418204,0.12114465985176157
mondrian,119,0.0008688097306689836,0.0009121040980862013,0.036582610241820766,0.12309132725151896
datafly,120,0.05555555555555555,0.06819324324324325,0.04611132645803698,0.1131794285091764
datafly_shuffled,120,0.0625,0.050410472972972985,0.0459173186344239,0.1165891271357561
mondrian,120,0.0005030181086519115,0.0005186456949509635,0.03508332147937411,0.1258156727689673
datafly,121,0.045454545454545456,0.04110337837837839,0.04583125889046941,0.11118553517630884
datafly_shuffled,121,0.04,0.049381081081081066,0.0459058854907539,0.12207476593816576
mondrian,121,0.0003190810465858328,0.00032228344868938684,0.034214953769559034,0.12565293783825138
datafly,122,0.2,0.2295743243243243,0.047972564011379795,0.11401466381066754
datafly_shuffled,122,0.013698630136986302,0.018553800675675677,0.04421121977240398,0.1201101098564372
mondrian,122,0.0005070993914807303,0.0005330234645326336,0.03553397937411095,0.12185646163866987
datafly,123,0.05,0.06582736486486487,0.04610921052631579,0.11342481394657306
datafly_shuffled,123,0.015873015873015872,0.022339375,0.044370999288762446,0.1237087625289238
mondrian,123,0.0005027652086475616,0.0005199628937052976,0.035212179943100996,0.13117594344743083
datafly,124,0.0625,0.057109797297297295,0.04602419985775248,0.11287620240163047
datafly_shuffled,124,0.25,0.3216891891891892,0.04821497155049786,0.11661072655098628
mondrian,124,0.000321853878339234,0.00032853997721249515,0.03432921408250355,0.12895599292967733
datafly,125,0.05,0.04093614864864865,0.04582041251778094,0.1106637056049831
datafly_shuffled,125,0.05,0.06240371621621623,0.04610993954480796,0.11598029086425887
mondrian,125,0.000318775900541919,0.00032745074904542493,0.03436550497866287,0.12722237909600945
datafly,126,0.25,0.46522972972972987,0.04859270981507823,0.1185946661431395
datafly_shuffled,126,0.04,0.05787972972972973,0.04600128022759601,0.11629822920289593
mondrian,126,0.0005022601707684581,0.0005150511422730936,0.035337055476529156,0.12173012846934869
datafly,127,0.25,0.34491891891891885,0.04827610241820767,0.1147296955038466
datafly_shuffled,127,0.05,0.060950337837837834,0.046037695590327166,0.11863138515963942
mondrian,127,0.0005012531328320802,0.0005111430290687298,0.035472030583214784,0.1208343661956156
datafly,128,0.05,0.10171722972972971,0.04649569701280227,0.11105214761512523
datafly_shuffled,128,0.05,0.08431756756756756,0.04626676742532006,0.11806658617878064
mondrian,128,0.0005017561465127949,0.000517954508362544,0.03540670341394026,0.12430811816036451
datafly,129,0.25,0.43040540540540534,0.04850106685633,0.11480650264180528
datafly_shuffled,129,0.0625,0.080275,0.04622827169274537,0.1171711219393951
mondrian,129,0.0005060728744939271,0.0005215052897539327,0.03566788762446657,0.12222298485357991
datafly,130,0.058823529411764705,0.07308243243243243,0.046165860597439545,0.11354483040267813
datafly_shuffled,130,0.04,0.07341317567567567,0.04618193456614509,0.11990949818025615
mondrian,130,0.0004952947003467063,0.0005132403660406714,0.03498762446657183,0.12381453736975014
datafly,131,0.05,0.0633641891891892,0.046105849928876244,0.11243048890368292
datafly_shuffled,131,0.05555555555555556,0.08372702702702703,0.04626129089615931,0.11747812406420623
mondrian,131,0.0006811989100817438,0.0007101656622250667,0.035966305120910376,0.12193852195931917
datafly,132,0.08333333333333333,0.09232060810810812,0.04635675675675675,0.11263649475755964
datafly_shuffled,132,0.04000000000000001,0.058158108108108106,0.04600896159317212,0.11851571456989886
mondrian,132,0.0008703220191470845,0.0009141612751693059,0.036376529160739676,0.126033287115085
datafly,133,0.07142857142857142,0.09446621621621623,0.04635876600284494,0.11370970085775621
datafly_shuffled,133,0.0125,0.018966908783783785,0.04424093172119487,0.12513397824886074
mondrian,133,0.0003204101249599487,0.0003284826957281301,0.034363140113798,0.12816917080158363
datafly,134,0.052631578947368425,0.0642135135135135,0.04613721550497866,0.11620120129603959
datafly_shuffled,134,0.0625,0.07356756756756758,0.04616642958748221,0.11982435549186433
mondrian,134,0.0004992511233150275,0.0005182764496623665,0.03536450924608819,0.12105561801318938
datafly,135,0.0625,0.06288378378378377,0.0460578413940256,0.11252497585772575
datafly_shuffled,135,0.015625,0.021044594594594596,0.044291394025604544,0.12262776858562509
mondrian,135,0.001050420168067227,0.001089292544766483,0.03710480085348506,0.11911007445023758
datafly,136,0.06666666666666667,0.06956148648648648,0.046162322190611664,0.11070437467567718
datafly_shuffled,136,0.04,0.0486472972972973,0.045909441678520624,0.11751248295782098
mondrian,136,0.0003204101249599487,0.0003324033742992101,0.03445999288762447,0.12464710306779896
datafly,137,0.2,0.28729054054054054,0.048124448790896154,0.11426826609140295
datafly_shuffled,137,0.0625,0.0809172297297297,0.04623780227596017,0.11427806237483465
mondrian,137,0.0004997501249375312,0.0005143590633683077,0.035635561877667137,0.12859179144175012
datafly,138,0.045454545454545456,0.05468445945945947,0.04600024893314367,0.11166712936324596
datafly_shuffled,138,0.0125,0.016362888513513512,0.04412343527738264,0.11799254927938362
mondrian,138,0.0003223726627981947,0.0003337430485680783,0.034351813655761024,0.12557890243211864
datafly,139,0.07142857142857142,0.08432162162162161,0.046282592460881934,0.11412455042400103
datafly_shuffled,139,0.041666666666666664,0.04947804054054054,0.04591481152204836,0.11513629802600915
mondrian,139,0.000321853878339234,0.0003316034554854949,0.034497297297297294,0.13011251974607366
datafly,140,0.06666666666666667,0.12760304054054056,0.04663867354196301,0.11543554233114786
datafly_shuffled,140,0.008064516129032258,0.010343192567567567,0.043813584637268845,0.11900389013270586
mondrian,140,0.0003201024327784891,0.0003277199783867043,0.03479932432432432,0.1236841582155319
datafly,141,0.07142857142857142,0.10575101351351353,0.04645897937411095,0.11202868079973068
datafly_shuffled,141,0.04000000000000001,0.04898918918918919,0.045903200568990034,0.11935295104459541
mondrian,141,0.00032123353678124,0.0003243087128464729,0.034365238264580364,0.11917800839057566
datafly,142,0.07692307692307693,0.07565878378378377,0.046182912517780936,0.11318855752988263
datafly_shuffled,142,0.0625,0.07055810810810811,0.04613472617354196,0.12090187278027047
mondrian,142,0.000683526999316473,0.0007081165101057859,0.036075017780938835,0.12586932737332332
datafly,143,0.052631578947368425,0.05555270270270272,0.045973613086770976,0.11332621366292216
datafly_shuffled,143,0.04000000000000001,0.044834121621621606,0.04585071123755334,0.11469307008259608
mondrian,143,0.0005007511266900351,0.0005122042633095281,0.03515739687055476,0.12504843897591772
datafly,144,0.0625,0.06785472972972972,0.04612035917496443,0.11294187957440813
datafly_shuffled,144,0.013157894736842105,0.011768716216216215,0.04394934210526315,0.12123587610863357
mondrian,144,0.0005027652086475616,0.0005238855770447633,0.03584539473684211,0.1246188822713738
datafly,145,0.2,0.28230405405405407,0.04811132645803697,0.11419743324039251
datafly_shuffled,145,0.041666666666666664,0.050335135135135135,0.0459202347083926,0.12192800921491734
mondrian,145,0.0005017561465127949,0.0005244043322493822,0.03496146870554766,0.1262326792932007
datafly,146,0.2,0.1755810810810811,0.047830476529160726,0.11404191085310698
datafly_shuffled,146,0.015625,0.023405219594594594,0.044373186344238966,0.1184795908871785
mondrian,146,0.0005047955577990914,0.000522498091454319,0.0355779160739687,0.12091983542434027
datafly,147,0.07692307692307693,0.12932128378378377,0.046630938833570404,0.1134198489212369
datafly_shuffled,147,0.25,0.3206621621621621,0.04821226884779515,0.11622637381922986
mondrian,147,0.0003223726627981947,0.0003361043914702923,0.03469130512091038,0.12873885893819959
datafly,148,0.05,0.0545135135135135,0.04598129445234708,0.11250313473970047
datafly_shuffled,148,0.0625,0.08037871621621623,0.04623547297297297,0.12091955453190231
mondrian,148,0.0008771929824561404,0.0008989575493733108,0.03626431365576102,0.12360556550686302
datafly,149,0.05,0.07485337837837838,0.04618581081081081,0.11159347234284347
datafly_shuffled,149,0.010989010989010988,0.021748969594594596,0.04430547652916073,0.11804348538621046
mondrian,149,0.00032206119162640903,0.00033097131356446394,0.034522546230440966,0.12308954425131481
datafly,150,0.04761904761904762,0.0462179054054054,0.045887766714082505,0.11040730586822728
datafly_shuffled,150,0.012658227848101267,0.013227195945945947,0.043989206970128016,0.12200669936587316
mondrian,150,0.0006915629322268326,0.0006969716818925479,0.03593125889046941,0.130364314331433
datafly,151,0.041666666666666664,0.05111722972972974,0.04596792318634423,0.11047913236163856
datafly_shuffled,151,0.01075268817204301,0.01780633445945946,0.04416758534850639,0.12418047258359412
mondrian,151,0.0005060728744939271,0.0005306126766187256,0.0353455547652916,0.12125104114168778
datafly,152,0.07142857142857142,0.07046317567567567,0.04617811166429587,0.11245271818773533
datafly_shuffled,152,0.045454545454545456,0.04409594594594595,0.04584651493598861,0.12000656592681393
mondrian,152,0.0008873114463176575,0.0009143752126187707,0.036340504978662876,0.12031742355708656
datafly,153,0.08333333333333333,0.10605405405405403,0.04647487553342816,0.11384545966675438
datafly_shuffled,153,0.045454545454545456,0.06505506756756757,0.04607686699857752,0.1188711461982079
mondrian,153,0.000321646831778707,0.0003291220918672847,0.03451273115220483,0.13112668667186841
datafly,154,0.045454545454545456,0.061291891891891895,0.046040220483641536,0.11133908506507975
datafly_shuffled,154,0.05,0.04729121621621622,0.045886842105263156,0.12268660379436579
mondrian,154,0.00032278889606197545,0.0003346647290040681,0.03447251066856329,0.12481853043413806
datafly,155,0.07692307692307693,0.12745945945945944,0.0466150426742532,0.11610018146867654
datafly_shuffled,155,0.0125,0.01980680743243243,0.044254142958748216,0.1242041938899197
mondrian,155,0.00032341526520051744,0.0003318179834451569,0.03384843527738264,0.12395378275606758
datafly,156,0.05,0.04754256756756757,0.045888584637268845,0.11196676055075103
datafly_shuffled,156,0.04,0.04739222972972973,0.045895519203413934,0.11728399830850943
mondrian,156,0.0003197953309881676,0.00033313108448733794,0.03445108463726885,0.12319586384057243
datafly,157,0.06666666666666667,0.10699797297297298,0.04645490753911806,0.11324440737204379
datafly_shuffled,157,0.0625,0.07078817567567566,0.04616367354196301,0.11664013664470944
mondrian,157,0.0005,0.0005112942626425833,0.03545188477951635,0.12576769554354372
datafly,158,0.05,0.0973456081081081,0.046408783783783776,0.11440597690100067
datafly_shuffled,158,0.0625,0.07427432432432435,0.04617098150782361,0.11723016012997403
mondrian,158,0.0010649627263045794,0.0011081279869135903,0.03634667496443812,0.1341955605220605
datafly,159,0.25,0.20548648648648643,0.04790917496443811,0.11384715247032798
datafly_shuffled,159,0.0125,0.015615945945945944,0.04409235419630156,0.11897246860450758
mondrian,159,0.0006887052341597796,0.0007147976292241977,0.03623504623044097,0.12333390897457638
datafly,160,0.25,0.3638581081081081,0.048325942389758174,0.11479387426978882
datafly_shuffled,160,0.058823529411764705,0.07355371621621622,0.0461702347083926,0.12078803785449635
mondrian,160,0.0008710801393728223,0.0009076741920310983,0.03644169630156471,0.13013732423171293
datafly,161,0.04761904761904762,0.04132702702702703,0.045807147937411086,0.11055347625184062
datafly_shuffled,161,0.05,0.05961824324324324,0.046031756756756755,0.1209808730380461
mondrian,161,0.0005040322580645162,0.0005187876522456978,0.03531141536273115,0.12226553881187249
datafly,162,0.07692307692307693,0.11664527027027027,0.04653333926031294,0.11188467154924374
datafly_shuffled,162,0.05,0.07495878378378379,0.04620862375533427,0.12174789723164865
mondrian,162,0.00032216494845360824,0.0003382632994550625,0.03438826458036984,0.13107316374237118
datafly,163,0.0625,0.043164527027027035,0.045829427453769556,0.11092204862353805
datafly_shuffled,163,0.05,0.0592125,0.046031543385490745,0.11891157929303482
mondrian,163,0.00032341526520051744,0.00033171618627747025,0.034590949502133705,0.124499294245488
datafly,164,0.052631578947368425,0.06266756756756757,0.04605314722617354,0.11093865202033872
datafly_shuffled,164,0.07142857142857142,0.0873918918918919,0.04629235419630156,0.11768971745356457
mondrian,164,0.0005078720162519045,0.0005210431453119633,0.03505734352773826,0.12934926691084164
datafly,165,0.07142857142857142,0.08391655405405404,0.046267016358463725,0.11338853328258272
datafly_shuffled,165,0.04,0.04341689189189189,0.04583629089615931,0.11857115020865919
mondrian,165,0.0004997501249375312,0.0005275891543848153,0.03540104907539118,0.11894378898325578
datafly,166,0.05,0.035013851351351356,0.0457407361308677,0.11185253567248041
datafly_shuffled,166,0.043478260869565216,0.07531689189189189,0.0461907361308677,0.1189323041222296
mondrian,166,0.00032175032175032174,0.00033029768753069786,0.03438876244665718,0.12235445946992833
datafly,167,0.058823529411764705,0.06495,0.0460904694167852,0.11301894263432437
datafly_shuffled,167,0.05,0.08351317567567566,0.04628250355618776,0.12288963673011684
mondrian,167,0.00032020493115593983,0.00032809121027238335,0.03421475817923186,0.1244946585617495
datafly,168,0.07142857142857142,0.09571317567567567,0.0464055654338549,0.11083751484716481
datafly_shuffled,168,0.06666666666666667,0.07469324324324324,0.04618209459459459,0.12017061829153221
mondrian,168,0.0003214400514304082,0.00032872703235996406,0.03452263513513512,0.12184567081849564
datafly,169,0.05,0.05817837837837838,0.046055583214793736,0.11447782523084042
datafly_shuffled,169,0.04,0.059804729729729736,0.04602443100995732,0.11766183175872043
mondrian,169,0.0003223726627981947,0.00033163883820099514,0.03436118421052631,0.12525444118972912
datafly,170,0.05,0.06805,0.046139295874822184,0.11247411149727735
datafly_shuffled,170,0.04,0.09058783783783785,0.04635126244665718,0.1152068152180017
mondrian,170,0.0005032712632108706,0.000519425200837239,0.035785170697012814,0.12232603476568112
datafly,171,0.058823529411764705,0.06569628378378377,0.04609334992887624,0.11509052540345137
datafly_shuffled,171,0.041666666666666664,0.07286148648648648,0.04616107752489331,0.11801405706766194
mondrian,171,0.0005017561465127949,0.0005176386442158916,0.03564829302987198,0.126634462869074
datafly,172,0.06666666666666667,0.07537972972972971,0.046215736130867706,0.11053369130378524
datafly_shuffled,172,0.04000000000000001,0.040285135135135146,0.045792709815078235,0.11836890438599164
mondrian,172,0.0005040322580645162,0.0005273835197161013,0.034883410384068274,0.12993562536962125
datafly,173,0.045454545454545456,0.056768581081081085,0.046027133712660026,0.11189271046866583
datafly_shuffled,173,0.020833333333333332,0.023441959459459462,0.044374946657183494,0.11992475105593174
mondrian,173,0.0003237293622531563,0.00033759250462273114,0.03474742176386913,0.12308482805809126
datafly,174,0.05263157894736842,0.08073682432432433,0.046239847083926026,0.11372002576260895
datafly_shuffled,174,0.05,0.0814847972972973,0.04624265647226173,0.11690779236287399
mondrian,174,0.000321646831778707,0.0003296859732613401,0.034368581081081075,0.12438623041281899
datafly,175,0.05263157894736842,0.04399932432432432,0.04584098506401137,0.11323011044717043
datafly_shuffled,175,0.06666666666666667,0.15126486486486485,0.0468108108108108,0.11487189842437279
mondrian,175,0.0005012531328320802,0.0005191603911092194,0.035283463726884776,0.11943919541966638
datafly,176,0.25,0.24607432432432433,0.04801598506401138,0.11408809205600494
datafly_shuffled,176,0.010000000000000002,0.009812972972972973,0.043795305832147934,0.11835482087644851
mondrian,176,0.000864304235090752,0.0008884824684317566,0.03668211237553343,0.1272381877534944
datafly,177,0.25,0.3583918918918919,0.04831155761024181,0.11583124323188244
datafly_shuffled,177,0.25,0.23720270270270266,0.047992638691322885,0.11568675814091661
mondrian,177,0.0004987531172069826,0.0005121787344894426,0.03537519559032717,0.1302241460600555
datafly,178,0.07142857142857142,0.08146824324324323,0.046260419630156466,0.11175361195256545
datafly_shuffled,178,0.05,0.048284459459459465,0.0459055120910384,0.11979542335555414
mondrian,178,0.0003211303789338472,0.00033192410238920393,0.03476607396870555,0.12267872832074715
datafly,179,0.08333333333333333,0.1018114864864865,0.046423150782361304,0.11642130133636824
datafly_shuffled,179,0.05263157894736842,0.08907702702702702,0.046329978662873396,0.12237967884726803
mondrian,179,0.0005032712632108706,0.0005163170766693542,0.03559432788051209,0.12038220486518966
datafly,180,0.05,0.04805439189189188,0.04589964438122332,0.11195613171572852
datafly_shuffled,180,0.015625,0.02181766891891892,0.04432827169274537,0.12275459824292
mondrian,180,0.000321853878339234,0.0003317015267045192,0.03414102062588904,0.1254748574325947
datafly,181,0.058823529411764705,0.09509054054054053,0.04636162873399715,0.11675288359571784
datafly_shuffled,181,0.04000000000000001,0.058115540540540536,0.046006987908961586,0.127033294011509
mondrian,181,0.00032092426187419767,0.00033264626580274795,0.03468691322901849,0.12185830894356642
datafly,182,0.06666666666666667,0.07880067567567567,0.04622181721194878,0.11418080035115137
datafly_shuffled,182,0.0625,0.08655945945945949,0.04631900782361308,0.11564912697587451
mondrian,182,0.00032331070158422246,0.00033122317167316636,0.034570394736842106,0.13424582578844288
datafly,183,0.045454545454545456,0.04704324324324326,0.045887446657183494,0.11085130717730562
datafly_shuffled,183,0.041666666666666664,0.0585385135135135,0.046030903271692736,0.1149898299876394
mondrian,183,0.0003184713375796178,0.00032723557392290485,0.03456392247510669,0.12633027483332077
datafly,184,0.052631578947368425,0.0712277027027027,0.04614623044096728,0.11244448077637176
datafly_shuffled,184,0.06666666666666667,0.09386554054054054,0.04635672119487908,0.12603767820832432
mondrian,184,0.0003228931223764934,0.00033068664435007336,0.034627951635846366,0.1212575581752181
datafly,185,0.05,0.043100000000000006,0.04588399715504978,0.11237539699521375
datafly_shuffled,185,0.05555555555555555,0.0762543918918919,0.046204036273115215,0.11744176382669028
mondrian,185,0.0006896551724137932,0.0006967538273674402,0.03623296586059744,0.11936583845001676
datafly,186,0.05,0.03942297297297297,0.04578595305832148,0.1133023821337712
datafly_shuffled,186,0.0625,0.08583445945945947,0.04628321479374111,0.1190057686363784
mondrian,186,0.0005,0.0005069280846541121,0.035211877667140824,0.13060059118217446
datafly,187,0.25,0.3932094594594594,0.0484031827880512,0.11530982093854455
datafly_shuffled,187,0.0625,0.08900337837837838,0.04630897937411095,0.12405727480645719
mondrian,187,0.0003214400514304082,0.00033446438043121515,0.03439500355618776,0.1316779037040856
datafly,188,0.25,0.3477297297297297,0.04828349928876244,0.11537653061058036
datafly_shuffled,188,0.0625,0.0752239864864865,0.046208766002844945,0.11479857035632567
mondrian,188,0.0006910850034554251,0.0007131394741193411,0.03603092105263157,0.13063877396100593
datafly,189,0.0625,0.10589290540540541,0.04647115931721195,0.11171171083944555
datafly_shuffled,189,0.0625,0.08665945945945946,0.04628931365576102,0.1253991236721094
mondrian,189,0.0005010020040080161,0.0005235210018444827,0.03501486486486486,0.11831956472930885
datafly,190,0.2,0.23419594594594595,0.04798472617354195,0.11428980067660577
datafly_shuffled,190,0.25,0.3529391891891892,0.04829720839260312,0.1152783058360376
mondrian,190,0.0006963788300835655,0.0007284969859872692,0.036239011379800845,0.12620265705479294
datafly,191,0.25,0.4915405405405406,0.04866194879089616,0.11498597513893252
datafly_shuffled,191,0.05,0.061521959459459465,0.04604375889046942,0.12492224295987514
mondrian,191,0.0003219575016097875,0.0003339914408413312,0.034259281650071124,0.12402428201968103
datafly,192,0.2,0.4135,0.048456578947368406,0.11853078128984441
datafly_shuffled,192,0.015625,0.015494358108108106,0.04407396870554765,0.12282173032743202
mondrian,192,0.0006963788300835655,0.0007241247515142379,0.03565649004267425,0.12137954774495802
datafly,193,0.07142857142857142,0.07731013513513514,0.04621722972972973,0.11376435384118454
datafly_shuffled,193,0.05555555555555555,0.09078986486486486,0.04639342105263158,0.1160016441534673
mondrian,193,0.00032133676092544985,0.0003300842727017378,0.03446758534850639,0.12395100820208438
datafly,194,0.25,0.32428378378378386,0.04822179943100995,0.11450392685078713
datafly_shuffled,194,0.015625,0.017429003378378376,0.04415496088193456,0.12143180925769946
mondrian,194,0.0005045408678102926,0.0005314877090224297,0.035746212660028455,0.12364629674317355
datafly,195,0.05,0.03970270270270271,0.04578630867709814,0.11144980823664884
datafly_shuffled,195,0.25,0.3134121621621621,0.04819318990042673,0.11713963456282478
mondrian,195,0.0005032712632108706,0.000516971149993845,0.03585076458036984,0.12562682505586206
datafly,196,0.052631578947368425,0.0702516891891892,0.04613342816500711,0.1123259523613083
datafly_shuffled,196,0.05555555555555556,0.059174324324324325,0.04604304765291607,0.1179780378722418
mondrian,196,0.0005012531328320802,0.0005196637872737995,0.035252791607396874,0.12088059692304735
datafly,197,0.058823529411764705,0.05923581081081081,0.04602754267425319,0.11411349740855488
datafly_shuffled,197,0.25,0.2864527027027027,0.04812224395448079,0.1150297335920084
mondrian,197,0.0004965243296921549,0.0005147426606127631,0.03519644381223328,0.12739063715606852
datafly,198,0.05263157894736842,0.054450337837837835,0.04598860241820767,0.11362203663364864
datafly_shuffled,198,0.2,0.25058108108108107,0.04802784495021336,0.11563337499429642
mondrian,198,0.0005045408678102926,0.0005258884797801098,0.035343456614509244,0.12244214776981295
datafly,199,0.2,0.26627027027027034,0.04806913229018491,0.114940858774299
datafly_shuffled,199,0.05,0.05405777027027027,0.04596273115220483,0.11716343937786268
mondrian,199,0.0005002501250625313,0.0005152225654496306,0.035303022759601704,0.12032326434506285
datafly,200,0.2,0.29293243243243244,0.048139295874822186,0.11420222020910432
datafly_shuffled,200,0.052631578947368425,0.07409932432432433,0.04620200924608819,0.11693217156116059
mondrian,200,0.0008613264427217915,0.0009011452961200835,0.036554978662873404,0.127188090369226
