algo,no,precision,dm,cm,entropy,discern,ilm,auroc,hellinger,bivariate_corr,lr_acc
mondrian,137,0.4135905095378778,0.6025,0.2594594594594595,0.8209173445161695,0.0005211468224981738,0.04673435277382653,0.6924476198825282,0.49804726107709296,0.004400566808631614,0.5533783783783783
datafly,104,0.016666666666666385,0.03,0.415945945945946,0.9768289600381824,0.4237102994886779,0.04797329302987198,0.5672823339469917,0.4957945036047083,1.1102230246251563e-16,0.575
datafly,179,0.03333333333333344,0.065,0.3836486486486487,0.9659631798412658,0.2644187728268809,0.04642315078236132,0.6519534788580111,0.4940209269021612,0.0015012865967520982,0.5236486486486487
mondrian,169,0.43899417332312063,0.6325,0.23094594594594595,0.808294165826814,0.00033579254930606283,0.046381241109530506,0.743688086262821,0.4915061333845514,0.004758199053379986,0.5912162162162162
datafly_shuffled,169,0.03333333333333344,0.055,0.3358108108108108,0.9482945091344518,0.1837211833455077,0.04858735775248935,0.6998051269688204,0.4957945036047083,0.0012925337793276061,0.5513513513513514
datafly,46,0.03331981981981992,0.08,0.31594594594594594,0.9732526863367746,0.4673257121986852,0.046553253911806536,0.5525992811431577,0.4976367379802792,0.12381683681503355,0.5378378378378378
mondrian,108,0.4384403928219718,0.665,0.2033783783783784,0.8077354465963519,0.00033436815193571947,0.04574308321479377,0.7464550276146226,0.4917694763356275,0.004620560283350292,0.5310810810810811
mondrian,34,0.43015856950067466,0.6225,0.2327027027027027,0.8079524513689534,0.00033425858290723164,0.04653433499288765,0.7478631542035592,0.495832264934288,0.0046911356822074745,0.5418918918918919
mondrian,138,0.4329175876281139,0.645,0.22594594594594594,0.8079355757365859,0.00033579254930606283,0.046569594594594574,0.7496913444960698,0.4956954169110263,0.004189532978507982,0.5804054054054054
mondrian,94,0.4107357661305031,0.5825,0.2447297297297297,0.8283497680590601,0.0007116508400292184,0.046118225462304506,0.7066786476140382,0.4900478369382458,0.006273752842721261,0.6067567567567568
mondrian,74,0.43789635992267584,0.6525,0.22283783783783784,0.8085087207536777,0.00033524470416362314,0.0461930476529161,0.7708424651529763,0.49572517409291295,0.006102649474324854,0.5601351351351351
mondrian,90,0.4320175073859285,0.6375,0.20405405405405405,0.8080022489890016,0.00033590211833455083,0.046613424608819336,0.7718780135004821,0.4989598459379453,0.00446692821194672,0.6027027027027027
datafly_shuffled,22,0.033333333333333215,0.065,0.3840540540540541,0.9574981446750344,0.2308943024105186,0.04781792318634424,0.5742380409689957,0.4940209269021612,0.001808690578196513,0.5189189189189191
mondrian,33,0.43519897326476265,0.65,0.19986486486486488,0.8109658910185156,0.0003330533235938641,0.04644864864864867,0.7237076648841354,0.504070215393406,0.004856558238662716,0.5608108108108109
mondrian,28,0.4214923861108072,0.6175,0.2482432432432433,0.8189958918497567,0.000531154127100073,0.046508392603129424,0.7573986002746851,0.4982225855206309,0.005209808892230117,0.5817567567567568
datafly_shuffled,64,0.033333333333333215,0.0675,0.382027027027027,0.9623236884042335,0.26046205259313365,0.04850284495021336,0.6165740700154876,0.4966454497753235,0.003029900471331876,0.5263513513513514
mondrian,145,0.4229037914432652,0.6025,0.2255405405405405,0.8181308788225746,0.0005239956172388607,0.045398150782361334,0.7491543935010665,0.4934031177033564,0.005699033113242928,0.5844594594594594
mondrian,39,0.4115419174234965,0.6025,0.2583783783783784,0.8211186245744106,0.0005281227173119065,0.04641296230440962,0.6789818386370943,0.5046308194684184,0.005474946688186922,0.5993243243243244
mondrian,143,0.4192560455192035,0.6175,0.2493243243243244,0.8211971970576358,0.0005225346968590212,0.04685949502133701,0.7725976008883435,0.4926969809398376,0.0042586905181305305,0.5939189189189189
mondrian,102,0.4302634405660724,0.6275,0.21243243243243248,0.8092720919858124,0.0003331628926223521,0.04596121977240399,0.8148432249203704,0.499903848296661,0.005724643249740586,0.6033783783783784
datafly_shuffled,25,0.03333333333333344,0.0525,0.35121621621621624,0.9459861470245842,0.14179043097151206,0.04769379445234709,0.6510129014347915,0.4940209269021612,0.001011478654023428,0.5858108108108108
datafly,61,0.04183108108108114,0.09,0.3521621621621622,0.9589872429847208,0.2345284879474069,0.04617763157894736,0.6170069182665615,0.4957945036047083,0.12360276975108585,0.5425675675675675
datafly,173,0.033328828828828816,0.09,0.3433783783783784,0.9569931069943144,0.22299777209642074,0.04602713371266002,0.6335309459104059,0.4957945036047083,0.09835267448109657,0.572972972972973
datafly,47,0.0416610360360361,0.0875,0.3121621621621621,0.9556629524265576,0.20882319211102995,0.04603927809388335,0.6522109961719411,0.4940209269021612,0.1237912347488218,0.5432432432432432
datafly,186,0.05335585585585578,0.0675,0.33,0.943269605720874,0.10750047479912343,0.04578595305832149,0.7017492913707958,0.4940209269021612,0.0014120207617366715,0.5871621621621622
datafly,144,0.0416610360360361,0.085,0.33972972972972976,0.9673185422598792,0.3880080350620891,0.04612035917496443,0.6146162078840478,0.4940209269021612,0.1234152255686129,0.5682432432432433
mondrian,112,0.4047779844621948,0.5725,0.3008108108108108,0.8285812547453674,0.0007171658144631117,0.04652464438122327,0.7050385728061717,0.4948595370063574,0.004285182007929329,0.5831081081081081
datafly,119,0.01666666666666661,0.03,0.3789189189189189,0.9872075524384448,0.69455,0.04815469416785207,0.6325081821104,0.4957945036047083,0.0,0.5202702702702703
datafly_shuffled,53,0.04997972972972975,0.13,0.3493243243243243,0.9077401169041908,0.02379601899196494,0.04766253556187768,0.6769207869436895,0.4918433251816744,0.2449394874158173,0.6141891891891892
datafly_shuffled,91,0.05000000000000016,0.0925,0.3308108108108108,0.9050457745594132,0.02216734842951059,0.04771173541963016,0.6739401610122441,0.4957945036047083,0.002115868693488052,0.6108108108108108
datafly,151,0.04202927927927957,0.0925,0.3083783783783784,0.960603714066232,0.29969057706355,0.04596792318634423,0.6934338564039625,0.4957945036047083,0.09945425839473976,0.5581081081081081
datafly,21,0.033333333333333215,0.065,0.3605405405405405,0.9599129903363164,0.2388234842951059,0.046110881934566125,0.6588763113293008,0.4957945036047083,0.0010770892604627163,0.5324324324324324
mondrian,13,0.427022850786009,0.63,0.2447297297297297,0.8220843088946713,0.0005211468224981738,0.0475387980085348,0.777137941614798,0.4975518214948017,0.006928911028239637,0.5574324324324325
datafly_shuffled,18,0.04997972972972975,0.13,0.3377027027027027,0.910233416944122,0.04029411979547114,0.04631543385490755,0.6953469726191519,0.4940209269021612,0.1961107762726632,0.6331081081081081
datafly,140,0.033333333333333215,0.0675,0.3736486486486487,0.973950723936394,0.508467823228634,0.04663867354196302,0.5000255690950002,0.4957945036047083,0.0006716237282884957,0.5452702702702703
datafly_shuffled,35,0.03333333333333298,0.0525,0.3994594594594595,0.9379957075895374,0.0947882030679328,0.047973915362731136,0.6246283349405335,0.4957945036047083,0.00193977449752408,0.5608108108108109
datafly_shuffled,157,0.0422984234234236,0.0675,0.3793243243243243,0.9456421381473612,0.11840109569028487,0.048531223328591735,0.6489116697349581,0.4957945036047083,0.0012879395225849082,0.5601351351351351
datafly_shuffled,100,0.0416610360360361,0.0875,0.3614864864864865,0.9542994834394452,0.2318692111029949,0.047999004267425316,0.5994226863621753,0.4957945036047083,0.12283649603574427,0.5939189189189189
datafly_shuffled,160,0.03331981981982013,0.0825,0.3835135135135136,0.952405549402678,0.18104097881665449,0.04817046586059743,0.6119031442681394,0.4957945036047083,0.1230161058562944,0.5391891891891892
datafly,48,0.02531756756756753,0.03,0.3967567567567568,0.976004019907136,0.4114784514243974,0.047859281650071125,0.5753283802343591,0.4957945036047083,0.0,0.5932432432432433
mondrian,75,0.4396383265856952,0.6425,0.22243243243243244,0.8070374940531209,0.0003345872899926953,0.045347243954480684,0.7414160895356652,0.4946685958338667,0.004500538979809456,0.5087837837837837
datafly_shuffled,112,0.058920045045045,0.135,0.3501351351351351,0.9121257677940124,0.0342954711468225,0.04726018847795164,0.6871465985798193,0.4940209269021612,0.24430640853250696,0.6297297297297297
mondrian,86,0.439887414742678,0.665,0.19405405405405404,0.8088037214482644,0.00033623082542001464,0.04618664651493611,0.7441976417988955,0.4954285054567641,0.004142045228314792,0.5668918918918919
datafly,84,0.03332882882882915,0.0875,0.3232432432432432,0.9543723334631966,0.2068697954711468,0.045790878378378384,0.63051196633646,0.4957945036047083,0.0992089081877754,0.5527027027027027
datafly,9,0.03333333333333344,0.0575,0.3666216216216216,0.9634141990686916,0.2950654857560263,0.04599770625889047,0.6630751220011104,0.4940209269021612,0.001660181741602054,0.5945945945945946
datafly,183,0.045966216216216216,0.09,0.3497297297297297,0.951296412599506,0.16388476990504014,0.04588744665718349,0.6990243563893516,0.4957945036047083,0.09821141505316136,0.5459459459459459
mondrian,139,0.4322178575336468,0.645,0.2212162162162162,0.8086138344908161,0.00033524470416362314,0.04456461593172117,0.7393924783027965,0.4986749917370683,0.005262220013792158,0.5722972972972973
mondrian,155,0.4427013896487581,0.685,0.1818918918918919,0.8057651688971245,0.0003368882395909424,0.04490072901849222,0.696703047836124,0.4934451954054424,0.007685405713095891,0.5824324324324325
mondrian,167,0.4420833606886239,0.6525,0.2195945945945946,0.8082711897975967,0.00033349159970781585,0.04596490042674253,0.7769443470383682,0.4983417599705196,0.007151766639640722,0.5695945945945946
datafly,95,0.033328828828828594,0.085,0.3295945945945946,0.9629618241582616,0.2961331628926224,0.04646386913229018,0.6189593013062156,0.4940209269021612,0.12358008329271115,0.5405405405405406
datafly_shuffled,103,0.059064189189189424,0.1325,0.3608108108108108,0.9075396823177054,0.027681555880204527,0.04763138335704125,0.6762833859326145,0.4957945036047083,0.195965025328906,0.6263513513513513
mondrian,85,0.4061122569938358,0.5775,0.2595945945945946,0.8282607284513948,0.0007151935719503287,0.045883517069701306,0.6802675988428157,0.5027862372965708,0.0077927670847782815,0.5722972972972973
mondrian,113,0.4181141080351607,0.5975,0.23243243243243245,0.8180321727154763,0.0005210737764791819,0.0457930298719772,0.7333472136991906,0.4976043878877184,0.004294719716666154,0.6
mondrian,96,0.3956168526826419,0.5475,0.28554054054054057,0.8387745611967516,0.0011134404674945217,0.04573730440967285,0.7428552643113877,0.4948507450812412,0.0050610078824141575,0.6283783783783784
mondrian,126,0.4167200641937484,0.6125,0.25756756756756755,0.8200723829087262,0.0005234842951059168,0.04586961237553348,0.7590021478039799,0.4976293837937034,0.005436419255924099,0.5797297297297297
datafly,57,0.04258445945945944,0.09,0.4031081081081081,0.9805708770152762,0.6367372534696859,0.04686856330014224,0.5021094503375121,0.4976367379802792,0.12331083293143022,0.5506756756756757
mondrian,119,0.3979994711310499,0.5525,0.3025675675675676,0.8347545429819743,0.0009092403214024836,0.04701413584637267,0.6788558195260221,0.4954769243896149,0.004373067574839667,0.5817567567567568
datafly_shuffled,101,0.04999324324324339,0.1325,0.3860810810810811,0.911786216366082,0.03302688093498905,0.04799528805120913,0.6207445720464042,0.4957945036047083,0.24594516323402216,0.5574324324324325
datafly,97,0.033333333333333215,0.06,0.3766216216216216,0.9632282955660741,0.24419317019722425,0.0462477240398293,0.6448288331726132,0.4957945036047083,0.00315412396417945,0.5351351351351351
datafly,169,0.03333333333333355,0.0675,0.3786486486486487,0.9543077590789272,0.1967901022644266,0.04605558321479375,0.654950542064814,0.4940209269021612,0.0015312319310688395,0.5912162162162162
mondrian,37,0.42347727687201386,0.655,0.2339189189189189,0.8193108264183886,0.0005241782322863404,0.04498924253200568,0.7194814587533971,0.4881488965509688,0.005199251794243523,0.5560810810810811
mondrian,14,0.4310021884232408,0.6625,0.2208108108108108,0.8090141156707691,0.0003346968590211833,0.04710716571834996,0.7544252797989539,0.5013586592921291,0.0045094852903181356,0.5587837837837838
datafly,51,0.01666666666666661,0.025,0.4118918918918919,0.9766302476235238,0.43050832724616506,0.047860579658605976,0.6289686888168085,0.4957945036047083,0.0,0.5817567567567568
datafly,91,0.033333333333333215,0.0575,0.2864864864864865,0.9608094144151528,0.2808237764791819,0.04584583926031294,0.7406051839513748,0.4940209269021612,0.00034581142548641787,0.577027027027027
datafly_shuffled,114,0.01666666666666661,0.0275,0.4408108108108108,0.9719779049049478,0.35069978086194303,0.04947290184921764,0.5592673358464101,0.4957945036047083,0.0,0.5472972972972973
datafly,108,0.033333333333333215,0.0525,0.3367567567567568,0.960000862916656,0.2634945215485756,0.04587208392603128,0.7137695055667573,0.4940209269021612,0.00042918720719533157,0.5310810810810811
datafly,171,0.04166103603603588,0.0875,0.3298648648648649,0.9526694873974592,0.16992779401022645,0.04609334992887625,0.6457730633236901,0.4957945036047083,0.12360610442416155,0.5736486486486486
datafly_shuffled,104,0.04242004504504493,0.05,0.3691891891891892,0.9383220323432814,0.09703940832724617,0.048327702702702695,0.6539935273662372,0.4957945036047083,0.00199630768869443,0.5277027027027027
mondrian,42,0.3967024565050881,0.5475,0.3005405405405405,0.8384864887107125,0.0011050766983199416,0.04685353840682791,0.6808228134771047,0.4968807055810277,0.004840464919586346,0.552027027027027
mondrian,65,0.4179887022650179,0.6125,0.2639189189189189,0.8204661648253073,0.0005261504747991235,0.04629361664295866,0.7478138423774875,0.49701663285223,0.005018455151914016,0.5608108108108109
datafly_shuffled,182,0.033310810810810776,0.085,0.4174324324324325,0.950601416665162,0.14925858290723154,0.04845229374110952,0.5880827927296104,0.4957945036047083,0.1234686595531464,0.5655405405405406
mondrian,29,0.4062720301272932,0.615,0.2818918918918919,0.8282167398172328,0.000716654492330168,0.04701001066856335,0.7632283539347186,0.49896538451873296,0.004449449529167138,0.5195945945945946
mondrian,6,0.4220030729109675,0.6175,0.2404054054054054,0.8207905093238236,0.0005253104455807158,0.04685464082503565,0.7341782092866953,0.4899976131209331,0.005057537989048496,0.5851351351351352
datafly,52,0.04165540540540536,0.0825,0.345,0.9592888629058236,0.2328131482834185,0.046000533428165,0.6552098857426726,0.4957945036047083,0.12339595885373067,0.5567567567567567
datafly,80,0.02501689189189193,0.03,0.40878378378378377,0.9875997405159804,0.7314597151205259,0.04815076458036985,0.5921610633821337,0.4957945036047083,0.0,0.547972972972973
datafly_shuffled,31,0.033333333333333215,0.0625,0.3695945945945946,0.9493931104610888,0.15585416362308255,0.0481371266002845,0.6383297171327548,0.4940209269021612,0.0020118287922540816,0.5425675675675675
mondrian,153,0.4338898858372546,0.665,0.2175675675675676,0.8085924492201525,0.00033502556610664715,0.04628250355618777,0.7426068788171006,0.4959038086987123,0.004867428207088307,0.597972972972973
datafly_shuffled,44,0.041703828828828726,0.06,0.3331081081081081,0.9402107165091214,0.09421990504017533,0.04859038051209103,0.7131394100113966,0.4957945036047083,0.0013838734719620995,0.6
mondrian,191,0.4377840573366889,0.655,0.2179729729729729,0.8091926074359391,0.00033535427319211086,0.04596200213371263,0.7395714619677974,0.4927071154653819,0.005436992511876216,0.5466216216216216
mondrian,141,0.4360535525403948,0.66,0.22067567567567567,0.8045457918663421,0.0003345872899926953,0.045094061166429666,0.7249989041816428,0.4952388570148752,0.0054275364041405155,0.5682432432432433
datafly_shuffled,3,0.033333333333333215,0.05,0.38972972972972975,0.940803661405976,0.09620504017531044,0.048418634423897586,0.6418226381461676,0.4957945036047083,0.0014593462875410802,0.5304054054054054
mondrian,173,0.4304919848998796,0.645,0.2143243243243244,0.8089489762992992,0.0003372169466764061,0.04525145803698435,0.69923256187721,0.49941851208410504,0.004794795425935115,0.5371621621621622
datafly,3,0.01666666666666661,0.03,0.4258108108108108,0.9922774428794264,0.8651150840029218,0.04837379089615931,0.5721925133689839,0.4957945036047083,0.0,0.5675675675675675
mondrian,87,0.4404459824196666,0.655,0.20229729729729728,0.8077347051611136,0.00033349159970781585,0.04537219061166424,0.7464020630606937,0.4968278621948786,0.006590759278572666,0.5641891891891891
datafly,94,0.03333333333333344,0.0625,0.3545945945945946,0.9693800742143116,0.3676900292184076,0.04630972617354195,0.6967121796557669,0.4940209269021612,0.0008577176018847524,0.5445945945945946
mondrian,171,0.4194550826129776,0.61,0.2479729729729729,0.8200140631354045,0.0005235938641344047,0.046396266002845056,0.6963578650536221,0.4993296281233832,0.00503035969556619,0.6236486486486487
datafly,83,0.016666666666666833,0.0275,0.3698648648648649,0.9733655494518764,0.3558545288531775,0.04780897937411095,0.6135934440840419,0.4957945036047083,0.0,0.6168918918918919
datafly,158,0.04230292792792778,0.0875,0.392027027027027,0.9721480529236582,0.4809119065010957,0.046408783783783776,0.5761840317348997,0.4940209269021612,0.12122166643647067,0.5581081081081081
datafly_shuffled,62,0.033333333333333215,0.0475,0.3991891891891892,0.9363376122254048,0.0866790357925493,0.0481685277382646,0.5915839323807018,0.4957945036047083,0.0022332550217550127,0.5540540540540541
datafly_shuffled,97,0.04199774774774767,0.055,0.4324324324324325,0.9371938144597036,0.09111709276844412,0.0489724573257468,0.5712263668507642,0.4976367379802792,0.002280346339084666,0.5216216216216216
mondrian,70,0.4333685304737935,0.635,0.20445945945945945,0.8075025953638222,0.00033743608473338197,0.04596386913229028,0.7282480056105901,0.4974101829841625,0.004299429190364282,0.5614864864864865
datafly_shuffled,15,0.04999324324324328,0.13,0.3189189189189189,0.9133601141555444,0.03898130021913807,0.04706904338549075,0.7008799421407907,0.4957945036047083,0.2467749780444945,0.5668918918918919
datafly_shuffled,137,0.033333333333333215,0.0625,0.3860810810810811,0.9428838366201472,0.10335657414170928,0.04918549075391182,0.5974383419537711,0.4976367379802792,0.0018724775804626168,0.5418918918918919
datafly_shuffled,119,0.033333333333333215,0.055,0.3944594594594595,0.932131389455228,0.060934002921840764,0.04799631934566145,0.6150919756874434,0.4957945036047083,0.0021399587505306445,0.5452702702702703
mondrian,56,0.43340064558485614,0.6375,0.20283783783783785,0.8071021126576022,0.0003360116873630386,0.04522964082503556,0.7735016510329915,0.4958281692627992,0.0038988117697882642,0.5628378378378378
datafly_shuffled,130,0.03333333333333344,0.055,0.3533783783783784,0.9525069651269744,0.2134399196493791,0.04827197724039827,0.6565750927792876,0.4957945036047083,0.0017444603962939965,0.5486486486486486
datafly_shuffled,192,0.05000000000000005,0.0925,0.3832432432432433,0.9120388660397256,0.02903696128560993,0.04792981863442389,0.6384712603372199,0.4950122151071168,0.003567107338597669,0.5891891891891892
datafly_shuffled,142,0.03333333333333344,0.0625,0.3974324324324324,0.9382424058020812,0.07755135135135137,0.04868213015647225,0.6498915139826422,0.4976367379802792,0.0011660021340120052,0.5878378378378378
datafly_shuffled,140,0.059699324324324565,0.1375,0.3335135135135135,0.8975886720933964,0.01617899926953981,0.04772910739687057,0.6742515560620672,0.4976367379802792,0.1954633780236298,0.6418918918918919
datafly_shuffled,60,0.05000000000000005,0.0925,0.3883783783783784,0.9118148561435562,0.030184368151935717,0.0477513157894737,0.6453027746120803,0.4990152430314918,0.0035811851019819725,0.5790540540540541
datafly,165,0.033324324324324306,0.0825,0.3659459459459459,0.9657954692686276,0.31510617238860483,0.04626701635846372,0.6397981137313346,0.4976367379802792,0.12298988617236906,0.5148648648648648
mondrian,194,0.4123332877411825,0.61,0.24297297297297296,0.8211426299839939,0.0005260774287801315,0.045607165718349926,0.7752914876830016,0.4976908774490471,0.004720866281504603,0.5716216216216217
mondrian,144,0.4096690465769413,0.585,0.24621621621621625,0.8187789247617613,0.0005246165084002922,0.04598959815078231,0.821847330586482,0.498731756418893,0.004332962267976165,0.5709459459459459
mondrian,188,0.4039996990918042,0.5675,0.2627027027027027,0.8279858171047949,0.0007213294375456537,0.046521159317211916,0.6540446655562374,0.4952692997207125,0.004411730507801205,0.5797297297297297
mondrian,117,0.4065767315898895,0.5925,0.2744594594594595,0.8283980168228186,0.0007202702702702702,0.04532773826458037,0.6973988924929138,0.5031619096950494,0.005630999797292586,0.5763513513513514
datafly,102,0.03331981981981968,0.08,0.3375675675675676,0.9649778326785604,0.3136115412710007,0.04606952347083925,0.6256602305601824,0.4940209269021612,0.12353228475926326,0.5412162162162162
datafly_shuffled,37,0.04174999999999995,0.0875,0.432027027027027,0.9488627957412415,0.12861150474799124,0.04891754978662872,0.5797554863972415,0.4976367379802792,0.1233362452091543,0.5114864864864865
mondrian,41,0.4079083415399206,0.58,0.2945945945945946,0.8269569142176254,0.0007165449233016801,0.045999768847795185,0.5831233014815463,0.4974613311380093,0.004488529535777567,0.5385135135135135
datafly,160,0.01666666666666661,0.0325,0.4458108108108108,0.9880446267664263,0.7355999634769905,0.04832594238975818,0.4972211872826627,0.4976367379802792,0.0,0.5128378378378379
datafly_shuffled,136,0.05177477477477455,0.06,0.3601351351351351,0.9346343847642478,0.07740390796201607,0.04805531650071125,0.644024319862073,0.4957945036047083,0.002064031894332248,0.5912162162162162
datafly_shuffled,106,0.03333333333333355,0.0575,0.37945945945945947,0.9384549313688656,0.08891289262235208,0.04781730085348506,0.6398666023786563,0.4940209269021612,0.0016397551096768985,0.5817567567567568
datafly,24,0.016666666666666833,0.03,0.3718918918918919,0.9806645856278337,0.5205883491599708,0.04799267425320057,0.6439421334852868,0.4976367379802792,0.0,0.5513513513513514
datafly,138,0.042295045045045,0.0925,0.3664864864864865,0.9539689558846272,0.20080412710007306,0.04600024893314368,0.6775061365828001,0.4957945036047083,0.097933557655312,0.5695945945945946
datafly,131,0.04173310810810815,0.09,0.3585135135135135,0.9588803221308616,0.22049065010956906,0.04610584992887624,0.6671588717454195,0.4957945036047083,0.09807044192584558,0.527027027027027
datafly,13,0.0333153153153154,0.0825,0.3627027027027027,0.9561950098310932,0.1874565010956903,0.04595890825035561,0.6347683074720201,0.4950122151071168,0.1235502694962262,0.5418918918918919
mondrian,195,0.413155223036802,0.62,0.2660810810810811,0.8187341286582163,0.0005246165084002922,0.04540451635846377,0.6652439291663015,0.5016713626363167,0.005067967719677234,0.5824324324324325
mondrian,105,0.39256416639311376,0.545,0.2695945945945946,0.8332171105558117,0.0008927319211102994,0.04656621621621615,0.6656201601355892,0.5006103108040186,0.004653544342190632,0.5675675675675675
mondrian,62,0.4361316610132401,0.625,0.20513513513513512,0.806965923879945,0.00033371073776479183,0.04572766714082502,0.7463564039624792,0.499587874613729,0.0071095425399515045,0.5797297297297297
